Lugar,Localizacao,Nome,Nota,Data_avaliacao,Avaliacao
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Pedro De Grande,2,11/2023,"Teatro muito bom... para quem vai de plateia. Assisti ao show d'O Teatro Mágico de primeira fila, plateia central, e foi ótimo. No entanto, ao levar minha família para ver o musical da Elis, de balcão, fica bem clara a segregação devido ao preço mais baixo. O balcão é muito mal pensado: a inclinação e posição das poltronas faz com que sempre haja um obstáculo no seu campo de visão, seja uma cabeça ou um holofote. Deveriam ser obrigados a informar na compra que o assento tem visão parcial ou prejudicada. Amamos o espetáculo, mas saímos de lá com dor no pescoço."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Marli Garcia,3,03/2024,"Espaço confortável, arejado tudo simples mas bacana e com preços acessíveis."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Alcione Ribeiro,5,03/2024,"Espaço lindo, imponente, bem grande, amplo com todos os colaboradores muito educados, gentis  e preocupados com nosso conforto"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Rodrigo Isao Almeida,5,04/2024,Teatro muito agradável. Possui boa sinalização e equipe bem preparada.
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Eric Ribeiro Galindo,4,09/2023,"Teatro muito bom, musical do Bob Esponja maravilhoso!
Único ponto negativo são as poltronas um pouco desconfortáveis e pouca quantidade de banheiros!"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Rosana Stanghi,5,11/2023,"O Teatro Sérgio Cardoso tem excelente localização, sala de espetáculos confortável e ótima visibilidade em todos os setores. Sempre é um prazer assistir aos espetáculos dessa casa maravilhosa."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Jessi Santos,4,11/2023,"Gosto do teatro , mas acho que poderia estar melhor conservado .
O acesso a plateia não precisa ser somente pelos elevadores
Acho que poderiam abrir as escadas , assim como fazem na saída"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Rui Margarido,4,05/2024,"Tudo teria sido perfeito se as cadeiras fossem minimamente anatômicas.
Se não fosse um espetáculo divertido e muito bem montado, teria sido difícil aguentar sentado em cadeiras tão desconfortáveis"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Antonio Carlos Franco da Silveira,4,05/2024,"Muito bom
Boa e fácil localização.
Com capacidade de fazer Chover no palco, Bom som.
Único porém são as poltronas, com pouca espuma. depois de um tempo, começa a doer.
Tem de levar uma mini almofada."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Júlio César Lazarini,5,05/2024,"Esse teatro possui uma das melhores visões. O posicionamento das cadeiras facilitou muito para quem assiste de longe. Ele não é muito grande, mas é bem bonito e confortável."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Gustavo O. Moraes,5,04/2024,"O teatro apresenta uma estrutura considerável para grandes espetáculos mas já começa a apresentar certas falhas de manutenção, principalmente nas cadeiras, mas ainda segue oferecendo uma boa experiência."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",GISELE PEREIRA MARTINS (Gi),5,05/2024,"Fui assistir a peça dançando na chuva, experiência maravilhosa, teatro muito bem conservado, mas achei com poucos banheiros para quantidade de pessoas que assistem as peças o que gerou fila grande na entrada ,no intervalo e na hora de ir embora ."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Allexandre Allonso,5,04/2024,"Um espaço bem elegante ao lado da Radial Leste, com a incrível peça ""Dançando na Chuva "".
As cadeiras poderiam ser melhor distribuídas , as de trás frente ao encosto de braço, entre as da frente ! Seria perfeito."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Dayana Daniela,4,07/2023,"Assisti a peça Polaris, maravilhosa! Já sobre o teatro tem acesso/banheiro para deficientes e café, só não dou cinco estrelas porque alguns assentos estão rangendo tirando um pouco da atenção do espetáculo."
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Thiago Cabral,4,09/2023,"Tive uma incrível experiência nesse teatro quando fui assistir com minha família o musical Bob Esponja! Poltronas confortáveis, bom atendimento. O estacionamento é um desafio apesar de terem alguns próximos, planeje a viagem com antecedência se não morar na capital para não perder o show!"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",Nadja Veronica do Nascimento,4,05/2023,"O Teatro e bem organizado o café e bem bacana os funcionários são educados e prestativos mas a acessibilidade para assitir o espetáculo não existe ! Se tiver baixa visibilidade ou cadeirante vai sofrer bastante levei minha  mãe e  foi bem complicado ela terminou o espetáculo junto com os bombeiros, as próprias pessoas que entram no teatro não respeitaram  o andar vagaroso de quem tem restrição de mobilidade e baixa visão!  Descer uma escadaria  com as pessoas passando e quase empurrando pra passar foi terrível   senti uma  tristeza profunda 😢 que se misturou com revolta.Fica o alerta pra quem for necessitar de acessibilidade  ou quem for oferecer um passeio a uma pessoa com necessidades especiais  e não se enquadrar nos padrões de acesso do lugar ! Não esperem estar velhos ou com restrições pra exigir o minino de respeito !"
Teatro Sérgio Cardoso,"R. Rui Barbosa, 153 - Bela Vista, São Paulo - SP",willian vilela,5,05/2024,"Encantor acústica maravilhosa,poltronas um pouco sem conforto"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",ciro boro,5,12/2023,"excelente infra estrutura, muito bem localizado, antigamente era possivel parar na rua augusta, hoje só em estacionamentos, ou algumas outras ruas próximas. Sao cerca de seiscentos e quarenta lugares todos com excelente visão do palco"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",jr assessoria esportiva,5,12/2023,"Foi um prazer dividir mais uma sala de teatro com o meu filho e principalmente por ser uma que já está escrita e imortalizada nos anais da cultura paulistana, brasileira e mundial.
Fomos extremamente bem recebidos e realocados em nossos assentos.
Espaço confortável, espetáculo respeitou do início ao fim a proposta fornecida na propaganda do mesmo.
Equipe do Tetro Procópio Ferreira, MR.M, Equipe e envolvidos estão todos de PARABÉNS ⭐️
Até um próximo espetáculo ♥️"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Tassia Kicyane,5,03/2024,"Fui assistir ao espetáculo com minha filha Dinossaurs World , ela gostou muito.
O teatro é bem conceituado, atendentes simpáticos eu recomendo!!!"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Carla Morais,5,04/2024,"Extremamente aconchegante, bem organizado e limpo. Não importa a poltrona  que sente você consegue Assistir o espetáculo perfeitamente. Dinosaurs Tour"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Aline Alves,5,03/2024,"Assisti ao espetáculo Dinosaurs Worl, uma experiência maravilhosa.
As crianças se divertiram muito com esse teatro interativo, e com as pulseiras que alteram a cor."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Ana Borges,3,12/2023,"Gostei muito do espetáculo, mas a poltrona que sentei A17 está com o assento danificado, inclinado para baixo, ficou desconfortável, e é logo na primeira fileira."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Adeilson de Lima Liduario,5,03/2024,"Excelente, fomos assistir um peça infantil sobre dinossauros, meu filho amou."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Cris Carezzato,4,02/2024,"Bom teatro, porém hall de entrada bem pequeno. Fácil para encontrar os lugares dentro. Estacionamento na frente R$30, fecha logo após o término da sessão do teatro."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Guisela Rhein,1,05/2024,"Fomos ver o fantasy e o som estava extremamente alto, muito desconfortável. Pedi a pessoa que controla o som para baixar um pouco e além de ser super grosseiro disse que o som já estava baixo pra ele. Uma extrema falta de profissionalismo e educação."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Jonas Aragon,4,04/2024,"Achei ótimo! Assisti um espetáculo maravilhoso
Projeto inclusivo, necessário. ( associação Fernanda Bianchini )"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Tia Patty canta!,5,03/2024,Fomos assistir Dinossauros e foi demais! Quanta interatividade! E os atores são demais! Parabéns!!!!
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Amanda .M CORA,5,10/2023,"Assistimos hoje à peça do magico de OZ , AMAMOS ‘muito linda! O teatro é legal, poderiam por a pipoca mais baratinha né. Mas é muito bacana !
Assistam à peça! É muito legal!"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",André Simões,5,09/2023,"Teatro muito bom com estacionamento ao lado na mesma calçada. Assisti o musical O mágico de OZ, fantástico o cenário e atores, imperdível para o público infantil e adulto."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Erika Martinez,5,05/2024,"O teatro em si é muito bom, levando em conta a limpeza, conservação e bons equipamentos de luz e som. Um pouco desorganizado no momento da troca dos ingressos antes do espetáculo"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Gus Moreno,3,05/2024,Teatro com nível entre as fileiras quase iguais e a visão é prejudicial. Paguei o mais caro e seria a mesma coisa se tivesse pago o mais barato.
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Bruno,5,12/2023,"Melhorou muito o espaço entre as poltronas e seu estado de conservação.
Programação sempre variada e atualizada.
Frequento há quase uma década e notei vários upgrades após a pandemia.
DICA1: é interessante chegar cedo em dia de espetáculo para aproveitar as opções culinárias e de compras da Rua Oscar Freire, que fica bem próxima.
DICA2: há vários estacionamentos nas imediações ao preço médio de R$ 40,00 (novembro/23).
CURIOSIDADE: aqui era gravado o famoso programa ""Sai de baixo"" no auge dos anos 90."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Douglas Câmara Santiago,3,05/2024,"O Teatro é muito bom, sempre tem ótimas peças incluindo infantis.
A pipoca dentro do local o preço é alto, na porta tem um pipoqueiro que sempre compro com ele, agora inventaram de proibir entrar com a pipoca da rua.
Seria interessante que o Teatro verificasse a legalidade dessa proibição."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Sergio Silva Santos,5,09/2023,"O Teatro Procópio Ferreira oferece um ambiente limpo e espaçoso, com capacidade para acomodar muitas pessoas. A apresentação da peça ""O Mágico de Oz"" se destacou com uma coreografia de alta qualidade, comparável às produções da Broadway. É interessante notar que as opções de estacionamento na região podem ser um desafio, com disponibilidade limitada e custos de cerca de $30. Essa informação pode ser útil para quem planeja visitar o teatro. No geral, parece que o teatro oferece uma experiência artística de qualidade, mas é importante considerar os aspectos práticos, como o estacionamento, ao planejar a visita."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Fernando Minhones,5,02/2024,"Teatro maravilhoso, cenário lindo e elenco cheio de energia.
Parabéns a todos e muito sucesso rapazes. 👏👏👏👏 …"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Maína Queiroz,4,03/2024,"Bom teatro! Fácil acesso. Aos domingos e aos sábados após às 16 horas pode estacionar na rua, na própria Rua Augusta, bem próximo ao teatro. As cadeiras que ficam nas pontas das laterais têm visão obstruída, então, se puder evitá-las seria bom."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Diogo Fernandes,4,04/2024,"O teatro com temática de dinossauros foi uma experiência divertida e emocionante para toda a família! Os cenários e figurinos eram bem legais, criando uma atmosfera envolvente. As performances dos atores foram muito boas, mantendo-nos entretidos durante todo o espetáculo. A parte educativa também foi interessante, proporcionando conhecimento sobre os dinossauros de uma forma acessível e divertida. No geral, uma ótima opção de entretenimento para todas as idades!
ATENÇÃO AOS VALORES DOS INGRESSOS NO SITE."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Mayra Rossini,4,10/2023,"Teatro antigo, da epoca em que não se comia em teatro, portanto não espere um lugar pra colocar seu copo de coca, ou garrafa de água ou pote de pipoca. O ideal e não comer dentro do lugar mesmo!
Prefira as primeiras fileiras. O lugar não tem muita inclinacao."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",maria cominato,5,05/2023,"O teatro Procópio Ferreira fica na rua Augusta, no quarteirão entre as ruas Oscar Freire e Estados Unidos. Tem manobrista e estacionamento pago bem ao lado, porém, pode-se deixar o carro estacionado na zona azul da Oscar Freire também. O teatro é lindamente decorado com fotos e flores. Tem um café com salgados e doces e também uma pipoqueira. Estranhei o acesso ao sanitário feminino com uma pequena escada. A plateia é bem confortável, com ótima visualização do palco a partir de qualquer poltrona."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",André Sampaio,1,05/2024,Show completamente atrapalhado porque eles ficam jogando luz verde em quem está gravando. Atrapalhando o show de quem não está fazendo nada errado
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Renan Martelozzo,4,03/2024,"Eu gosto muito do espaço mas precisamos investir na manutenção das cadeiras, mas últimas duas vezes que fui passei horas me segurando pq estavam inclinadas pra frente, bem desconfortável. Na contramão que o atendimento é sempre ótimo. Todos os atendentes e seguranças são muito prestativos e educados"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Jonatas Colla,4,02/2024,"Teatro é bom, porém cheguei depois que o espetáculo iniciou e tive que pedir pra quem sentou no meu lugar sair. Sugiro olhar o horário do término da peça,pois os estacionamentos próximos fecham as 23h"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Abraão Lucas,5,02/2024,"Fui com a minha namorada e a experiência foi muito boa. Estacionamento próximo, boa localização, peça de qualidade e um preço justo (ficamos bem próximos ao palco).
Som e assento bons. Entrada organizada."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Edna Baptista,4,05/2023,"Quando se olha de fora, não imagina quanto ele é grande por dentro. Espaço amplo, porém para passar na fileira horizontal p ir até sua cadeira é bem estreito. Poltronas confortáveis, ambiente limpo  visualização ótima para ver a peça."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Ivete R.K.,3,12/2023,"Primeira vez que visitei o teatro. Achei que as poltronas não permitem uma visibilidade muito boa do palco, tem pouca inclinação entre as fileiras.  Tinham várias pessoas com necessidades especiais e tiveram dificuldade para chegar na poltrona por causa dos degraus. Deve ter alguma alternativa pra chegar na plateia.  Ainda bem que minha mãe de 91 anos não quis ir. Perdi o ingresso mas acho que foi melhor."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Chris Lirá,1,12/2023,"Péssima experiência nesse local.
Bancos quando vc senta fiquei na fileira K ele abaixava então não consegui assistir ao espetáculo pq além de não ter a inclinação correta, a cadeira abaixa mais então quase n via nada. Tive que mudar de lugar pra um outro lado que estava vago depois do intervalo pra conseguir ver o resto do show.
Ao final o miser m atendeu algumas pessoas lá dentro dos que ficaram lá dentro. E fui pedir para a gerente do teatro para deixar eu passar para tirar uma foto também. Já que tinham várias pessoas lá tirando fotos. Ela disse que não poderia entrar foi super grosseira e bateu a porta na minha cara. Depois falei com um segurança e ele disse que só ela podia deixar passar alguém, fui lá de novo e disse que falei com um segurança e ele disse para pedir e novamente super arrogante bateu a porta na minha cara de novo. Sai de lá chorando, não pela foto, pois vou outro dia e espero ele entrar , foi pela falta de respeito e empatia da gerente."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Sandra Poli,5,05/2024,"Boa acústica,  bem conservado. Espaço.interessante!"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Tatiana Lazzarotto,4,05/2023,"Muito bom o espaço, peças ótimas, acústica boa. Dependendo do lugar não sei se é possível enxergar bem o palco, estive na fileira Q. Só achei desorganizada a fila para entrar, demorada e com pouca gente para conferir, por ser lugar marcado, achei que seria mais rápido. Também achei pouca gente para atender no quiosque de bebidas. No geral, um teatro com bastante história, construído na década de 40, e numa localização ótima e acessível. Fácil chegar de metrô. Tb tem lugar para estacionar na rua."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Marcelle Ruedas,1,12/2023,"Boa tarde, hoje tentei comprar ingressos para assistir uma peça de natal, com a minha amiga e a filha dela que tem baixa visão, e por isso precisaríamos de um assento mais próximo ao palco e com direito a meia para o acompanhante. Primeiramente ligamos lá e não tivemos uma boa resposta, nem um bom atendimento, disseram que não tinha lugar para pcd e que nós deveríamos ter comprado antes, já que queríamos sentar próximo ao palco. Sendo assim, desistimos de ir assistir a peça de natal, e tivemos que acalmar e fazer a filha dela entender que não seríamos incluídos neste espetáculo. Pesquisei então fotos do teatro e se haviam outros assentos para obesos, cadeirantes, e não tem, então assim, para valorizarmos o teatro brasileiro, precisamos valorizar o público também. Peço por favor que melhorem as situações deste teatro, assim como o Santander, o frei caneca, são teatros ótimos e super inclusivos. Estamos muito chateados com esse acontecimento e espero que isso de alguma forma traga uma resposta boa para os próximos."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Ricardo Bernardes Martins,5,05/2023,"Show Elvis cover, muito bom, local bem aconchegante, mas pra quem for de transporte próprio é melhor ir com antecedência para achar estacionamento (tem algumas opções ao redor do teatro)"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Alexandra Lopumo,5,03/2024,"Teatro tradicional de São Paulo, muito bem estruturado, poltronas confortáveis, banheiros  impecáveis de limpos, ótima visão do palco de qualquer lugar que estiver sentado, hall de entrada muito lindo."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Jaqueline,2,12/2023,"O teatro está abandonando, poltronas sujas, ambiente com cheiro muito desagradável. Fora os banheiros... Precisa urgentemente de um cuidado. Os teatros antigos, como ele, tem toda a essência de um aconchego do verdadeiro teatro,porém não no momento.😞 …"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Rute Gabriel,5,05/2023,"O teatro é confortável, fui num Concerto de tenores e foi aconchegante e magnífico ouvi-los que ainda estou impactada.❤️"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Jair Rodrigues,4,10/2023,Boas instalações. Visualização do palco  das cadeiras laterais parcialmente prejudicada.
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Jack Sousa,5,02/2024,"Teatro maravilhoso, peças que tem emoção plena, a magia do teatro acontece."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Rodrigo Rodrigues,5,12/2023,Um lugar mágico! Palco de grandes espetáculos do teatro nacional! Vale a pena mrsmo
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Gil Costa Demke,5,08/2023,"Experiência no teatro muito boa. Acho que so poderiam melhorar o mapa de assentos para compra de ingressos on-line pois achei meio confuso, mas tirando isso foi muito legal. Bem organizado."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Andrea Melo Teixeira,5,03/2024,"Foi minha primeira vez em um teatro  e a experiência foi muito agradável, local aconchegante e organizado"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Vinícios Araújo,5,03/2024,"Ótimo ambiente, proximidades segura e bem perto da Oscar Freire. A peça Bela e A Fera é excepcional!"
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Thay Soares,4,05/2023,"Teatro pequeno, porém bem organizado e limpo, atendentes amigáveis e visão boa do palco independente da poltrona que esteja sentado."
Teatro Procópio Ferreira,"R. Augusta, 2823 - Cerqueira César, São Paulo - SP",Letícia Navarro,5,05/2020,"Teatro em homenagem ao ator, diretor e dramaturgo Procópio Ferreira, pai da Bibi Ferreira. O teatro foi construído em 1948, um dos teatros mais conhecidos de São Paulo. Bem amplo, com capacidade para mais de 600 pessoas. Continua a ser referência no Teatro Brasileiro e paulistano, sempre com ótimos espetáculos. Atendimento super bem feito, tudo sempre impecável, vale à pena a visita! Instagram: @lele.navarro"
